,gen,error_type,error,playouts
54,6,mcts_value_error,0.361829623105716,274609971.0000025
55,6,nn_value_error,0.7308075740822788,286205940.00000256
59,6,rmse_mcts_value_error,0.6015227536059762,297801909.0000026
58,6,rmse_nn_value_error,0.8548728408847007,309397878.0000027
57,6,policy_prior_error,1.9181572954416275,320993847.00000274
56,6,policy_mcts_error,1.856794570147991,332589816.0000028
641,7,rmse_mcts_value_error,0.5861480139606646,345916483.2000029
640,7,rmse_nn_value_error,0.8465638275838061,359243150.400003
639,7,policy_prior_error,1.9148894360780715,372569817.6000031
638,7,policy_mcts_error,1.8542839915513993,385896484.80000323
637,7,nn_value_error,0.7166703141733441,399223152.00000334
636,7,mcts_value_error,0.34356949427003153,412549819.20000345
35,8,rmse_mcts_value_error,0.5819185706884965,427271848.8000032
34,8,rmse_nn_value_error,0.8227731210426611,441993878.4000029
33,8,policy_prior_error,1.9132279688358307,456715908.0000026
32,8,policy_mcts_error,1.8535714838147164,471437937.60000235
31,8,nn_value_error,0.6769556087102815,486159967.2000021
30,8,mcts_value_error,0.3386292229121427,500881996.8000018
0,9,mcts_value_error,0.33177977393401986,517007822.4000016
1,9,nn_value_error,0.6671702544861395,533133648.0000014
2,9,policy_mcts_error,1.8516551479935646,549259473.6000011
3,9,policy_prior_error,1.9116117181658745,565385299.2000009
4,9,rmse_nn_value_error,0.816804906012531,581511124.8000007
5,9,rmse_mcts_value_error,0.5760032759750763,597636950.4000005
270,10,mcts_value_error,0.31863959770374534,614363088.0000002
272,10,policy_mcts_error,1.8493724644303322,631089225.6
273,10,policy_prior_error,1.908933796608448,647815363.1999998
274,10,rmse_nn_value_error,0.8010545415413467,664541500.7999996
275,10,rmse_mcts_value_error,0.5644817071471363,681267638.3999994
271,10,nn_value_error,0.6416883785240171,697993775.9999992
264,11,mcts_value_error,0.32235215304771314,717017525.9999989
265,11,nn_value_error,0.6468632855174018,736041275.9999987
266,11,policy_mcts_error,1.8507818695068359,755065025.9999985
267,11,policy_prior_error,1.9091043674349786,774088775.9999982
268,11,rmse_nn_value_error,0.8042781145334006,793112525.999998
269,11,rmse_mcts_value_error,0.5677606476744519,812136275.9999977
160,12,rmse_nn_value_error,0.7869581210311156,831168516.5999975
159,12,policy_prior_error,1.9081766526818276,850200757.1999973
158,12,policy_mcts_error,1.8465085290908814,869232997.7999971
161,12,rmse_mcts_value_error,0.5588801170380954,888265238.3999969
157,12,nn_value_error,0.619303084256824,907297478.9999967
156,12,mcts_value_error,0.3123469852205152,926329719.5999964
223,13,nn_value_error,0.6022351148987256,947708209.1999962
226,13,rmse_nn_value_error,0.7760380885618473,969086698.799996
225,13,policy_prior_error,1.906710139167309,990465188.3999958
224,13,policy_mcts_error,1.8460265603542327,1011843677.9999956
222,13,mcts_value_error,0.3093991716514899,1033222167.5999954
227,13,rmse_mcts_value_error,0.5562366148065856,1054600657.1999952
214,14,rmse_nn_value_error,0.7717269122076073,1076792856.5999951
210,14,mcts_value_error,0.3118498933191349,1098985055.999995
211,14,nn_value_error,0.5955624270254879,1121177255.3999949
212,14,policy_mcts_error,1.8464749901533126,1143369454.7999947
213,14,policy_prior_error,1.9063950477719307,1165561654.1999946
215,14,rmse_mcts_value_error,0.5584352185519238,1187753853.5999944
120,15,mcts_value_error,0.3111605748437905,1209554536.7999942
122,15,policy_mcts_error,1.8462070944309235,1231355219.999994
123,15,policy_prior_error,1.9053531390547753,1253155903.1999938
124,15,rmse_nn_value_error,0.7719236331563734,1274956586.3999937
125,15,rmse_mcts_value_error,0.5578176896117498,1296757269.5999935
121,15,nn_value_error,0.5958660954253352,1318557952.7999933
628,16,rmse_nn_value_error,0.772516993402125,1343023849.7999933
627,16,policy_prior_error,1.9054961363554002,1367489746.7999933
626,16,policy_mcts_error,1.84588399746418,1391955643.7999933
629,16,rmse_mcts_value_error,0.5614452582961377,1416421540.7999933
624,16,mcts_value_error,0.31522077806321674,1440887437.7999933
625,16,nn_value_error,0.5967825050950588,1465353334.7999933
521,17,rmse_mcts_value_error,0.5533734524607253,1488496685.9999933
518,17,policy_mcts_error,1.8448020648121835,1511640037.1999934
519,17,policy_prior_error,1.904031954717636,1534783388.3999934
517,17,nn_value_error,0.5835253188962906,1557926739.5999935
516,17,mcts_value_error,0.3062221778883027,1581070090.7999935
520,17,rmse_nn_value_error,0.7638882895399631,1604213441.9999936
39,18,policy_prior_error,1.9022975745797157,1630818820.7999935
38,18,policy_mcts_error,1.8432318918585777,1657424199.5999935
37,18,nn_value_error,0.5605610922894312,1684029578.3999934
40,18,rmse_nn_value_error,0.7487062790503571,1710634957.1999934
36,18,mcts_value_error,0.29339144108768966,1737240335.9999933
41,18,rmse_mcts_value_error,0.5416562019285754,1763845714.7999933
192,19,mcts_value_error,0.29474909171806085,1791716331.5999932
197,19,rmse_mcts_value_error,0.5429079956291497,1819586948.3999932
196,19,rmse_nn_value_error,0.7550118227961353,1847457565.1999931
195,19,policy_prior_error,1.9000127694129945,1875328181.999993
194,19,policy_mcts_error,1.8433890144705773,1903198798.799993
193,19,nn_value_error,0.5700428525619429,1931069415.599993
395,20,rmse_mcts_value_error,0.5481581392184222,1959656121.599993
394,20,rmse_nn_value_error,0.7568398562509038,1988242827.599993
393,20,policy_prior_error,1.906936523115635,2016829533.599993
392,20,policy_mcts_error,1.8428419456362723,2045416239.599993
391,20,nn_value_error,0.5728065680098887,2074002945.599993
390,20,mcts_value_error,0.3004773455914031,2102589651.599993
367,21,nn_value_error,0.5507102093314357,2131011219.599993
369,21,policy_prior_error,1.900043978381157,2159432787.599993
370,21,rmse_nn_value_error,0.7420985172680482,2187854355.599993
371,21,rmse_mcts_value_error,0.5446984113128981,2216275923.599993
368,21,policy_mcts_error,1.8428049451470374,2244697491.599993
366,21,mcts_value_error,0.29669635928679505,2273119059.599993
185,22,rmse_mcts_value_error,0.5384320295729155,2304194246.9999933
182,22,policy_mcts_error,1.8406619487524032,2335269434.3999934
181,22,nn_value_error,0.5579227764282245,2366344621.7999935
180,22,mcts_value_error,0.28990905047000887,2397419809.1999936
184,22,rmse_nn_value_error,0.7469422845362448,2428494996.5999937
183,22,policy_prior_error,1.8945782868742942,2459570183.999994
498,23,mcts_value_error,0.2795135144809102,2492142537.599994
500,23,policy_mcts_error,1.839906720674038,2524714891.1999946
501,23,policy_prior_error,1.8913365978717804,2557287244.799995
502,23,rmse_nn_value_error,0.7382238308371448,2589859598.3999953
503,23,rmse_mcts_value_error,0.5286903767621558,2622431951.9999957
499,23,nn_value_error,0.5449744244158694,2655004305.599996
600,24,mcts_value_error,0.2704100731195909,2688702221.999996
601,24,nn_value_error,0.5117099855533753,2722400138.3999963
602,24,policy_mcts_error,1.8379171221852302,2756098054.7999964
603,24,policy_prior_error,1.8881738115668296,2789795971.1999965
604,24,rmse_nn_value_error,0.7153390703389375,2823493887.5999966
605,24,rmse_mcts_value_error,0.5200096856017116,2857191803.9999967
322,25,rmse_nn_value_error,0.7371357239868517,2891311651.199997
321,25,policy_prior_error,1.8877482812523843,2925431498.399997
320,25,policy_mcts_error,1.8384100548505784,2959551345.5999975
319,25,nn_value_error,0.5433690755776199,2993671192.799998
318,25,mcts_value_error,0.2726199359656717,3027791039.999998
323,25,rmse_mcts_value_error,0.5221301906284214,3061910887.1999984
306,26,mcts_value_error,0.267513899400809,3096666517.1999984
307,26,nn_value_error,0.5276166354392231,3131422147.1999984
308,26,policy_mcts_error,1.8367701406478882,3166177777.1999984
309,26,policy_prior_error,1.886576163649559,3200933407.1999984
310,26,rmse_nn_value_error,0.7263722430264135,3235689037.1999984
311,26,rmse_mcts_value_error,0.5172174585228239,3270444667.1999984
143,27,rmse_mcts_value_error,0.5313276958775217,3307163959.199999
142,27,rmse_nn_value_error,0.7435538073898064,3343883251.1999993
141,27,policy_prior_error,1.8855197076916694,3380602543.2
140,27,policy_mcts_error,1.838100864624977,3417321835.2000003
139,27,nn_value_error,0.5528722644838773,3454041127.200001
138,27,mcts_value_error,0.28230912040651623,3490760419.2000012
563,28,rmse_mcts_value_error,0.5199805274500232,3528241332.6000013
562,28,rmse_nn_value_error,0.7312230004811264,3565722246.0000014
561,28,policy_prior_error,1.8829386681079865,3603203159.4000015
559,28,nn_value_error,0.5346870764326215,3640684072.8000016
558,28,mcts_value_error,0.27037974892720434,3678164986.2000017
560,28,policy_mcts_error,1.8371739384770394,3715645899.600002
209,29,rmse_mcts_value_error,0.5246050967832621,3754813362.0000024
205,29,nn_value_error,0.5389435573320602,3793980824.400003
206,29,policy_mcts_error,1.837742314326763,3833148286.8000035
207,29,policy_prior_error,1.8857935644626618,3872315749.200004
208,29,rmse_nn_value_error,0.7341277527324929,3911483211.6000047
204,29,mcts_value_error,0.27521050757097576,3950650674.0000052
473,30,rmse_mcts_value_error,0.5212544887167114,3989513262.600005
472,30,rmse_nn_value_error,0.7238968846126297,4028375851.200005
471,30,policy_prior_error,1.8834111384272576,4067238439.800005
470,30,policy_mcts_error,1.8378244713544845,4106101028.400005
469,30,nn_value_error,0.524026699551871,4144963617.000005
468,30,mcts_value_error,0.27170624200732024,4183826205.6000047
332,31,policy_mcts_error,1.8358292783856391,4221298029.600005
335,31,rmse_mcts_value_error,0.5166409702232566,4258769853.6000056
334,31,rmse_nn_value_error,0.7331846724607015,4296241677.600006
333,31,policy_prior_error,1.8810615172863006,4333713501.600006
331,31,nn_value_error,0.5375597639313062,4371185325.600006
330,31,mcts_value_error,0.266917892113228,4408657149.600006
353,32,rmse_mcts_value_error,0.5161669427436778,4443988060.2000065
351,32,policy_prior_error,1.880499932515621,4479318970.800007
350,32,policy_mcts_error,1.8358690718650819,4514649881.400007
349,32,nn_value_error,0.5198776907975025,4549980792.000008
348,32,mcts_value_error,0.2664283127813552,4585311702.600008
352,32,rmse_nn_value_error,0.7210254439321143,4620642613.200008
447,33,policy_prior_error,1.8786035523176192,4660600638.000009
446,33,policy_mcts_error,1.835235946547985,4700558662.800009
449,33,rmse_mcts_value_error,0.517531173217542,4740516687.600009
445,33,nn_value_error,0.5509544761285846,4780474712.400009
444,33,mcts_value_error,0.26783851525192554,4820432737.200009
448,33,rmse_nn_value_error,0.7422630774385754,4860390762.00001
50,34,policy_mcts_error,1.834769983637333,4904482534.800009
49,34,nn_value_error,0.5272460793313607,4948574307.600008
53,34,rmse_mcts_value_error,0.5091357269623429,4992666080.400007
52,34,rmse_nn_value_error,0.7261171250778766,5036757853.2000065
51,34,policy_prior_error,1.8790788603305817,5080849626.000006
48,34,mcts_value_error,0.2592191884694734,5124941398.800005
72,35,mcts_value_error,0.26458867793486057,5170252460.400005
76,35,rmse_nn_value_error,0.7257534403237016,5215563522.000006
74,35,policy_mcts_error,1.8343683927059173,5260874583.600006
